Avg. Area Income,Avg. Area House Age,Avg. Area Number of Rooms,Avg. Area Number of Bedrooms,Area Population,Price
67828.91266,5.616237027,6.251224246,2.32,27127.62794,962747.1639
69100.99031,4.272456648,6.248338851,2.29,46139.13676,969678.5673
74469.21357,6.680687591,7.969953133,3.02,46500.05743,1956438.651
65672.20442,4.267647438,6.122157594,4.08,34640.72237,554253.054
69380.83777,6.185505942,6.115470081,4.16,25327.6867,1023965.403
63819.62285,5.949839471,8.022469239,4.09,27825.57206,1159596.519
52138.02993,5.00619309,6.675861804,2.1,32689.84966,627650.4026
93128.72101,6.192746315,7.658264876,4.17,42100.83412,2020158.363
67100.06891,6.884826407,6.478152193,2.44,27456.64493,1199144.788
62948.73571,5.877790573,6.974424476,4.49,30494.50961,1011909.694
62731.88604,5.800414355,6.70792918,3.47,22165.26157,739027.6758
46885.24684,5.504283692,6.380724549,3.43,38898.17548,774674.0567
70842.2172,6.172905754,6.947640454,3.14,42987.47933,1519928.485
63759.0507,6.13572675,7.614217985,6.23,35071.99599,1226586.921
62639.15981,5.550184071,5.457060935,2.27,27812.68591,476971.4559
76960.77907,4.911590617,7.446546032,3.21,55375.66821,1618127.607
77131.58343,7.675836001,8.822789405,3.12,34905.05477,1705546.412
65697.82067,5.728201697,7.282106847,4.2,28742.12595,1123851.141
75291.06396,5.387352926,7.295145801,4.06,48224.13914,1657667.332
59167.6354,4.187031549,6.039377817,3.46,39496.12756,631712.7238
63989.84052,5.989460466,6.560410111,4.27,32059.7738,1184799.271
78276.40182,6.812864984,6.997284659,4.23,29483.35861,1546957.226
74111.64223,3.70833623,7.976279018,3.48,30078.65863,944186.1591
69284.25964,5.347447091,7.173425885,3.45,40282.72428,1169944.248
66404.59679,6.575776483,6.713386226,3.5,39236.03477,1168845.815
70130.56063,8.195316829,9.570048159,4.07,26794.25502,1675557.271
70975.9711,6.791319685,8.999012644,3.15,61104.36278,2100698.071
49409.67148,7.119590276,7.536912104,3.17,27805.43744,846841.4564
69559.4963,6.520454687,6.80432412,2.49,42013.7324,1381085.729
61249.56709,4.177550251,6.395309807,3.16,30288.69855,678721.8842
65897.66157,6.155338177,6.520119624,3.01,49667.60637,1412626.519
71532.97911,8.187045842,7.117961737,3.01,28635.37327,1596342.909
78398.72222,4.977647692,6.04232838,2.2,27167.28655,1151406.784
68570.08228,5.489699257,6.406176135,4.09,44476.81929,1024787.942
54440.88886,7.149511558,4.827542873,4.36,20980.73039,590199.1722
79504.65959,6.505108814,7.554076285,4.1,42677.28492,1741105.641
83936.34197,7.704505201,6.193617968,3.19,55471.78338,2198564.573
63558.346,6.259884035,7.081332748,4.48,37969.65867,1138036.595
68270.75669,5.675103554,6.795504431,4.42,31159.28871,1034779.19
59078.51429,6.042080099,5.921795631,4.1,34655.93991,921238.3583
61951.48993,5.019270716,7.060692324,5.5,38737.28386,1032180.378
73587.04646,5.944492108,6.53014678,2.3,25271.93098,1064509.523
74551.97298,6.893316744,7.504691839,6.18,44843.19552,1816217.007
80196.24225,6.675697067,7.275192796,3.17,48694.86414,1616937.019
72245.3376,6.094814233,5.870545006,2.01,25508.78544,1127174.713
85480.43728,2.797214954,5.184568923,4.19,47508.80534,1033864.635
76357.53076,7.718861869,5.488894386,2.43,26657.54296,1257101.593
75844.98746,5.876525483,6.686444473,4.17,31903.37547,1108912.515
64290.23174,8.036715739,5.681964424,2.38,33405.46272,1165240.178
60697.35154,6.170484091,7.150536572,6.34,28140.96709,743999.8192
68615.76709,8.76478554,6.122465225,2.47,51791.80812,1836978.483
66148.03832,6.326840293,6.842533838,4.14,31574.41047,1234531.601
79619.35414,5.726314645,7.347288004,6.17,34605.39462,1422890.021
93455.95296,4.754963035,6.80690822,2.15,31135.51349,1636996.074
69467.9013,4.887027334,7.345656591,4.1,55700.44166,1424994.375
59832.39494,3.927293256,7.187855173,3.03,36930.84405,851633.9109
49825.84885,6.358266693,8.384392015,6.15,46399.80959,1224778.623
79112.64141,6.357250993,7.8515296,5.27,33771.74049,1490539.058
77334.28651,4.866818955,8.509336774,4.35,37905.98378,1371670.389
85172.82909,3.944863742,5.513040369,2.17,26018.01564,855423.984
74158.85755,4.150388618,8.178143473,3.35,32580.53936,966620.5141
80440.21717,5.238705847,8.065218843,3.1,31114.7292,1537864.882
45530.76804,5.402340617,7.069743706,3.32,31000.29904,426906.1829
60640.93188,5.165921529,5.355113624,2.32,43119.54066,809089.6719
71045.19192,6.041493753,6.182282849,4.46,30143.96876,1169265.146
65659.58698,7.155652805,4.620870486,2.43,40337.23425,980983.211
51510.69878,5.637955685,6.65576281,4.45,31773.2889,549167.9399
67977.38496,6.978762746,4.087718354,4.26,24246.02806,823864.3877
80957.05293,6.802133796,7.073592888,6.2,30545.48765,1467959.529
61503.0406,5.13081313,7.015317326,3.12,37650.86971,822431.7303
67672.94127,6.334180261,7.781972592,3.13,39902.45965,1550931.068
67047.181,6.44025247,6.699206813,2.08,37937.1943,1293746.876
66510.00932,5.04681834,5.52758659,2.47,29293.61895,758262.6121
63317.04759,7.07704582,6.828565661,3.02,43523.95175,1479063.214
80366.37481,6.61401468,7.308434245,4.31,42775.98296,1759180.044
73658.11674,6.099712046,7.925387401,4.16,57646.3915,1864670.074
93185.81349,5.807346311,6.842294506,2.16,23723.07475,1569121.917
74275.50405,6.001426337,8.494696638,6.32,38535.72643,1610217.177
78105.6725,6.677460283,7.847375794,3.12,40877.22793,1637841.262
64916.09513,5.356004823,8.460983082,3.4,39315.51149,1381272.881
65074.48119,8.641820766,8.123284492,3.47,44550.69513,1948654.936
67217.48614,4.617497453,6.264975083,4.19,23999.75522,717213.2688
76170.95747,7.276200996,7.103840147,6.15,52111.97453,1880178.647
71677.30733,5.234875252,6.581868523,3.39,38736.902,1300303.407
88090.37432,4.192968844,7.503210113,4.34,55833.58223,1641473.662
72120.35347,4.993938,7.788579727,5.04,49375.92529,1447671.675
65173.05044,7.679468812,6.602617895,4.23,44125.54078,1489520.019
42969.65939,6.295500995,7.885507353,4.38,29594.08986,777733.6134
48735.92451,5.543729665,6.091906,2.43,19682.34729,151527.0826
65081.58405,5.433570131,9.212518352,5.14,37594.49346,1343824.215
65969.70704,7.325975622,8.020965507,4.09,61772.75681,1906024.636
68091.17968,5.364208038,7.502955795,3.1,44557.37966,1489648.018
75729.76555,5.580598537,7.642973331,4.21,29996.01845,1183014.509
70885.42082,6.358747139,7.25024055,5.42,38627.30147,1547888.633
73386.40734,4.96635994,7.915452714,4.3,38413.49048,1186441.756
75046.31379,5.351168919,7.797824782,5.23,34107.88862,1340343.857
35454.71466,6.855708364,6.018646503,4.5,59636.40255,1077805.578
60749.23427,6.465122998,6.168513957,3.25,32891.15941,969323.4858
74756.93253,6.784282448,6.738385233,2.33,24491.92284,1476277.527
65273.04487,6.107498549,8.561687059,6.1,40094.90402,1431406.513
72332.05826,5.744597578,6.869613492,4.41,45804.32891,1253434.398
73380.64238,5.995934485,7.067589727,4.33,32383.68228,1368106.873
69603.69066,7.433065419,5.097025362,2.05,31337.78085,1054304.172
72727.22579,6.024013165,5.660723946,3.02,27159.33879,996506.0709
80527.47208,8.093512681,5.0427468,4.1,47224.35984,1707045.722
55435.64378,5.134472646,7.882091495,5.12,23503.16064,789043.8512
73092.74131,5.615459976,6.524656914,2.21,43509.4584,1336172.194
64912.51546,7.186098598,6.028782351,4.18,48685.42066,1449033.432
61506.59477,6.411061895,6.701059385,3.13,53962.05633,1271752.432
70775.43488,6.131732514,6.909074636,3.2,40561.29711,1321888.268
67785.93298,5.154517885,5.680143426,3.15,39757.58525,1053338.592
69421.03242,7.798759363,6.858556208,2.46,38962.02283,1603749.984
70836.01135,7.0712945,5.988527098,4.49,37047.88256,1524586.787
59539.4124,6.305095543,7.866082003,3.23,14403.8353,961495.0964
84556.63627,5.092458963,6.723412347,2.42,31797.31744,1326846.699
74826.30556,5.505002199,7.399877695,6.08,32639.63803,1352993.625
58660.89241,7.600071471,6.79717311,3.09,33515.12293,1079158.653
64427.37437,4.751360343,6.394383439,4.45,25653.68792,606191.8669
69845.23819,5.591788254,7.736606019,6.1,37014.02104,1375105.346
58547.88696,6.865313433,7.356240218,6.05,40083.80157,1226440.247
64975.66283,5.037141656,6.710463797,4.14,36975.05217,1023862.984
61482.24479,7.090474728,8.101403538,3.06,50245.27162,1693591.835
61526.97445,6.593962539,9.180401429,6.11,27307.94803,1381430.63
67877.02913,5.322287408,7.958894134,5.28,43300.95464,1370178.474
68803.55208,4.292692379,8.043456348,5.21,39475.39943,1153029.616
74881.59853,4.12590092,8.457886906,5.11,60895.40817,1501048.204
71240.25164,5.924127417,8.885191793,5.09,42566.50177,1563083.336
66574.70999,5.550264729,6.844150153,2.17,69575.44946,1702406.039
73789.89048,6.614955944,6.259546627,2.29,47039.09228,1361230.121
65580.05597,4.632527413,6.561204277,3,48220.31523,924346.1648
69910.85188,5.899946659,5.630525332,4.04,38440.73729,1028964.474
72264.48799,5.557734338,6.627170812,3,32827.67547,1139014.194
76650.59037,3.413044959,7.01533955,6.08,36333.95285,828120.955
56252.24324,5.479987314,6.404475409,4.16,44305.72216,945079.5323
67802.30909,6.006171337,7.794364246,3.11,36129.69101,1222041.016
74698.024,5.801765107,7.617236819,4.29,46999.32296,1621982.418
60948.88088,7.161865646,6.22497133,2.36,39754.38814,1353488.416
68056.30226,7.585253424,7.362406594,6,31852.04338,1470427.375
66392.57099,5.380618603,8.023288282,5.13,26623.18416,1255576.273
60005.63206,7.580729704,7.677480336,6.4,25480.41696,1325294.121
69689.6297,4.065513078,6.311314926,4.46,27438.68941,843633.1982
49205.82261,6.397770389,6.88409687,4,30395.77604,773996.4762
65935.61261,5.073181886,8.261632226,4.16,36262.4269,1060440.596
61666.1515,5.77058657,6.178077704,2.35,34605.02957,821413.1935
71172.48906,5.780419273,6.102667947,4.16,23264.37052,887739.4321
67314.74488,6.42330404,6.068082981,4.26,31872.7763,1175190.673
75655.9136,7.432324255,6.770586414,3.33,31225.12327,1663473.121
80807.73284,6.296564914,5.816627674,2.47,42405.9154,1304284.226
56505.8278,5.300533643,7.795375,3.43,30995.48817,976481.7168
60731.8823,6.225719363,8.545832091,5.46,35341.06782,1235475.55
70795.29885,6.210044557,7.582601532,3.35,29887.45168,1359052.846
70946.91099,6.554022364,5.29682702,3.04,41818.59399,1214262.699
69500.89346,5.056598058,6.063146041,3.2,48767.40104,1170204.339
74984.66675,4.330577499,7.805452718,4.47,29287.49814,1181338.161
84115.12106,7.85725643,6.683281712,4.25,21776.72769,1731564.379
62773.52098,4.496843653,6.803529579,4.06,41389.36487,954737.1411
57077.22934,6.380243917,6.540484451,4.06,55114.58165,1312637.288
74727.24516,6.070087673,5.585786731,2.49,27372.30555,1061785.583
84913.97675,4.759494793,6.514700261,2.17,46136.0299,1409684.485
53641.31029,4.50962279,7.728757647,5.4,36472.17905,616056.96
58666.22577,5.418954685,6.458755876,2.45,48132.61901,997239.7078
75104.55175,5.600449095,6.010831169,3.06,17461.44447,890887.6807
83470.58715,5.394285017,8.430838923,3.14,39220.94114,1694139.127
45318.67418,5.709232968,6.925560994,2.36,47223.16427,802048.4455
63128.60652,5.459418735,6.953525108,3.02,39536.8097,930011.5709
56030.47489,5.029914596,7.932589428,3.19,46255.54143,887016.9764
62524.55636,5.799667345,7.601511718,5.06,19113.16875,1020041.747
54673.52118,4.49619347,7.081933738,5.31,39160.55327,770770.5849
77132.79554,7.256820704,5.655271415,2.12,47450.66815,1595620.557
65066.54356,6.200391541,7.579479162,6.4,27940.28442,1129613.01
70673.84254,6.204022608,5.877785179,3.06,58256.11476,1412242.755
68944.99771,7.311620652,9.229063553,6.38,56617.14328,2119176.262
53288.00325,4.204036516,6.996336096,3.22,48927.30443,810537.1484
79771.83047,6.486915564,7.212339702,5.05,30611.54333,1435981.22
49856.2305,6.81845289,7.080153739,5.38,51528.83585,1050541.314
73218.99741,4.417082516,5.876852141,4.19,31619.5817,955943.809
47634.19218,4.005731084,6.784131099,3.25,51505.71168,646198.2245
76268.81833,6.942797867,6.147907596,3.17,38649.85239,1494125.33
59563.08494,6.167697156,7.645776799,4.05,24196.14147,906543.7654
68342.25967,6.464507574,7.45932335,5.27,34530.72763,1274983.648
56433.01085,6.479053952,8.542278467,3.13,46058.86914,1290324.649
62519.35043,7.338548743,6.590286607,3.03,36889.39532,1277780.512
73180.67337,6.241898806,9.118588644,3.33,43144.71493,1768036.334
46819.68266,5.502964942,7.565890631,6.33,48952.12525,917351.1356
65428.3117,6.528543309,7.640040242,5.41,33141.30823,1236044.316
77330.79471,5.93523864,5.78641233,3.45,49571.1057,1530480.688
67176.77038,5.976464799,9.515694091,4.14,40456.01336,1440317.763
70763.24751,5.190195988,7.058340475,6.26,35279.23581,1055417.658
66703.77522,6.448438039,5.889162188,2.04,44141.52655,1406435.806
75398.0768,5.952215218,5.28857279,4.42,42304.31774,1216307.146
59480.04567,5.205825325,7.748963785,4.33,43703.77758,980274.0699
78394.33928,6.989779748,6.620477995,2.42,36516.35897,1573936.564
78229.55474,5.765137522,6.308682062,4.16,60747.20448,1891398.256
76992.81884,6.529827858,6.049331962,4.46,24874.03512,1212440.29
75299.61257,8.176696667,5.332264568,3.01,34129.24179,1659100.124
73195.44656,6.199784215,6.248854452,2.04,39905.83355,1377939.775
80335.96155,6.045000331,5.165901842,4.04,56689.27907,1410264.405
61516.10033,5.447567553,7.808975224,4.26,44913.2108,1224001.871
71418.38194,5.661224649,7.464885508,6.08,22571.2387,1055930.224
71668.30003,7.513542037,6.703125019,4.3,31352.40923,1440961.857
71560.01989,5.685707175,5.776343122,4.12,40311.27626,1049672.249
66064.53282,6.65956175,6.881398143,4.4,44561.33359,1444701.328
62798.23298,5.890872364,6.481651399,3.05,34652.25789,1106336.838
76659.74948,5.901324628,7.0392267,6.37,41717.72069,1531447.285
64950.61815,6.860098787,8.044424458,4.37,29343.41252,1447181.826
55702.20538,5.551957132,5.648555397,3.08,40087.79561,768751.9005
64055.28418,7.552890547,7.337229454,5.21,27804.60516,1289008.217
79299.83606,7.009630788,7.537522483,5.22,39160.73778,1595663.474
73779.09308,4.847919095,6.502540831,2.46,40935.06246,1109586.411
86157.17573,4.986312079,6.475843395,2.28,62963.75539,1833208.579
71967.9268,6.202043174,6.55391587,3.12,40288.73471,1270390.248
78785.27727,6.60606667,6.533764769,2.12,33603.48416,1540869.872
76169.72844,5.772571885,6.429240597,2.23,50352.41648,1371298.425
64725.07438,6.663784944,7.314271487,4.22,46202.04599,1619829.096
62806.29516,5.614666403,8.335418626,4.45,33498.93176,1331374.948
55041.35158,7.127128553,8.591923294,5.36,30122.47348,1071279.21
73515.39286,5.997008831,7.884560515,4.3,35015.07815,1468030.408
70850.1305,5.333909302,5.487903073,3.12,14731.96976,635429.2305
77336.03095,6.202711648,6.273381407,4.43,30222.6912,1446155.18
61300.75352,5.662525533,7.869698636,4.42,29408.94639,971928.9869
73274.19305,6.641591972,8.839164028,5.32,33215.53684,1590336.417
69916.80939,6.256890183,5.859986448,2.33,41686.41285,1302347.574
73185.62021,5.814261735,6.967134875,4.5,54680.64442,1462360.601
66347.04471,4.643660663,5.335454984,2.11,44644.24779,930493.3313
64538.57112,6.189855327,9.166350403,3.46,36678.06362,1548322.501
77514.59354,4.138822758,6.812797156,2.33,30820.80777,985059.3058
74740.73288,5.625513375,5.78726116,4.36,29954.61762,1168355.32
66592.69314,7.882474748,5.164784648,2.49,37634.50034,1362239.054
73521.90941,5.618870549,7.991744307,4.5,38383.50659,1591793.723
54497.32419,5.613641023,7.343520602,4.04,29180.09763,756216.5758
63209.68887,5.225487928,8.692817878,4.24,33967.6729,1241699.117
75841.48726,6.229226568,6.048691881,2.09,48641.80172,1361007.562
73093.48649,5.695144684,5.780350789,2.37,41796.12563,1439714.281
76192.65604,7.303749826,7.337589917,6.33,21245.84162,1432756.517
78581.2619,5.55806725,7.303732185,4.31,50891.20239,1566567.883
73470.93316,5.722509283,6.169214911,3.47,32855.5057,1144901.266
69853.42418,7.224586621,7.867622397,6,41913.6369,1681340.635
65489.29173,6.25995655,6.750151472,3.12,22599.37411,980161.6274
53330.64761,5.417393941,5.721618516,2.32,32317.23112,670356.8953
80370.11953,7.254435958,6.616481147,3,32517.04497,1735340.256
82115.11383,6.743745454,6.977569052,4.47,46052.47816,1796531.903
68254.59597,7.898190691,7.485572515,4.36,48908.77158,1925615.841
52034.91153,6.95535441,6.83609345,2.2,20444.78627,961727.4684
39294.03652,5.928585443,5.960675668,4.36,43183.5161,781137.4618
41007.45867,5.305041691,6.033643138,3.39,39526.56631,494742.5436
72196.33549,5.47890656,5.986455183,2.19,32255.9083,1084539.387
68681.08126,5.855157831,6.009883204,4,44279.43031,1238929.11
57925.0447,3.214868146,6.988817742,2.33,43867.84454,633875.9302
77053.13536,5.27400517,8.940145882,6.09,37397.68063,1587622.641
71146.50804,5.581375383,6.708209555,4.38,42968.61862,1342067.961
63358.60592,6.194842465,7.486757259,4.32,38575.2732,1280700.403
63585.83655,6.060625718,7.540403854,3.14,43547.57901,1249461.562
73598.06379,5.702762608,7.546496942,5.17,34258.4507,1344523.408
61053.038,5.787890692,5.687062576,2.02,40675.77383,841122.8824
83357.44997,6.073122168,6.229591316,3.05,28688.31025,1168822.817
45978.39092,5.215220595,8.425840675,3.02,36062.78846,792146.076
64962.433,7.352679089,6.535796373,3.41,17093.8098,906034.6514
80732.1713,8.151365564,7.106488519,6.23,28954.69773,1625703.075
62566.56264,4.937434807,6.346327564,2.41,29365.60761,557362.2043
67056.84048,5.222168522,7.163517523,5.25,25134.68148,1039107.326
69173.67166,6.305722899,6.14846991,4.03,44935.37806,1412881.784
91024.4173,5.8316621,7.627609402,5.24,44381.26754,1842736.247
56851.99571,5.441991594,5.853657264,2.21,23915.56442,393639.074
63513.46697,6.232125981,6.677337574,4.11,46819.13057,1257376.174
59615.33157,8.408924918,6.234098671,4.37,32164.06308,1259190.706
80857.44245,4.801958518,8.837002372,3.12,44385.31241,1573105.981
67433.39994,7.7824612,6.564027581,3.05,41030.40891,1719762.308
63884.92641,7.722145949,5.791957574,4.33,64566.68738,1667560.879
52188.11873,5.636892091,5.807401479,4.03,42495.75468,783808.4025
73078.20409,5.92390639,6.445456691,3.32,54915.96178,1415647.553
68535.89223,5.155812571,5.996543005,2,32770.83362,842296.2673
62384.57251,6.500023933,7.693402096,3,48419.83449,1363319.846
54648.28607,5.531123591,8.46138084,4.09,20270.54195,714822.5872
60244.29,5.706416976,6.129404565,2.09,24602.56309,914136.5198
71468.2717,5.483242752,5.49031182,3.25,36377.83735,1071596.112
71117.40595,4.70929442,5.959272268,4.23,43998.06351,1065953.376
53042.22787,6.897184737,5.677937886,4.3,60300.84828,1222887.121
68527.3355,4.212947373,6.243116027,2.07,38852.68046,961311.7292
56428.97367,3.654666982,6.950730815,4.27,44877.56511,790802.801
55899.5163,5.220084746,5.164151599,2.01,43063.50372,738411.5218
77081.68075,3.644175062,7.197069085,6.42,40080.43542,1206937.316
76590.37671,5.940325276,7.691535725,3.31,40643.07833,1662038.759
74274.11058,5.423909775,7.684206048,6.5,32789.06251,1347202.578
61753.19158,5.142555284,7.586326004,4.07,39993.00632,1169050.985
69186.62252,7.328275439,6.499033463,4.38,49505.7837,1575100.913
70720.29646,6.411801087,5.048127846,3.01,19114.01925,801348.5895
75487.0326,6.453931678,7.737095684,4.02,41105.39063,1592210.176
76483.58551,5.232203993,5.458379949,2.01,54737.92664,1382787.325
69657.36279,6.352332251,5.36880436,3.08,29973.09356,884227.2099
79354.6176,6.194584199,5.364679403,3.32,31568.89569,1260374.966
